           0  1.56669e-12  6.30003e-12  1.40181e-11   2.4539e-11  3.76808e-11  5.32613e-11  7.10978e-11   9.1007e-11  1.12804e-10  1.36304e-10  1.61318e-10  1.87657e-10  2.15128e-10  2.43537e-10  2.72683e-10  3.02364e-10  3.32374e-10  3.62498e-10  3.92521e-10  4.22217e-10  4.51356e-10  4.79701e-10  5.07008e-10  5.33024e-10  5.57486e-10  5.80126e-10  6.00663e-10  6.18809e-10  6.34264e-10  6.34264e-10 -1.13422e-07 -4.56517e-07  -1.0298e-06 -1.83441e-06 -2.87148e-06 -4.14213e-06 -5.64747e-06 -7.38861e-06 -9.36663e-06 -9.36663e-06 -1.90601e-05 -3.22785e-05 -4.90862e-05 -6.95399e-05 -9.36888e-05 -0.000121575 -0.000153232 -0.000188689 -0.000227967  -0.00027108 -0.000318036 -0.000368838 -0.000423481 -0.000481956 -0.000481956 -0.000511327  -0.00054073 -0.000570163 -0.000599625 -0.000629111 -0.000658621 -0.000688151 -0.000717699 -0.000747263 -0.000747263 -0.000765939 -0.000784616 -0.000803293
           0 -8.21165e-11 -3.27692e-10 -7.35188e-10 -1.30307e-09 -2.02982e-09 -2.91392e-09 -3.95385e-09 -5.14812e-09 -6.49522e-09 -7.99367e-09 -9.64199e-09 -1.14387e-08 -1.33823e-08 -1.54714e-08 -1.77046e-08 -2.00802e-08 -2.25971e-08 -2.52536e-08 -2.80483e-08   -3.098e-08  -3.4047e-08 -3.72482e-08 -4.05819e-08  -4.4047e-08 -4.76419e-08 -5.13652e-08 -5.52158e-08 -5.91921e-08 -6.32928e-08 -6.32928e-08  1.85117e-08  2.80443e-07   7.2105e-07  1.33888e-06  2.13246e-06  3.10032e-06  4.24098e-06  5.55296e-06  7.03477e-06  7.03477e-06 -6.02534e-06 -5.69635e-05 -0.000145836 -0.000272683 -0.000437529 -0.000640377 -0.000881219  -0.00116002  -0.00147674  -0.00183131  -0.00222365  -0.00265365  -0.00312119  -0.00362614  -0.00362614  -0.00388527  -0.00415358  -0.00443106  -0.00471769  -0.00501344  -0.00531828   -0.0056322  -0.00595516  -0.00628715  -0.00628715  -0.00649966  -0.00671218   -0.0069247
           0  0.000274828  0.000549655  0.000824483   0.00109931   0.00137414   0.00164897   0.00192379   0.00219862   0.00247345   0.00274828    0.0030231   0.00329793   0.00357276   0.00384759   0.00412241   0.00439724   0.00467207    0.0049469   0.00522172   0.00549655   0.00577138   0.00604621   0.00632103   0.00659586   0.00687069   0.00714552   0.00742034   0.00769517      0.00797      0.00797   0.00855111   0.00913222   0.00971333    0.0102944    0.0108756    0.0114567    0.0120378    0.0126189       0.0132       0.0132    0.0153714    0.0175421    0.0197117    0.0218793    0.0240443    0.0262061    0.0283639    0.0305171    0.0326649    0.0348067    0.0369419    0.0390697    0.0411895    0.0433006    0.0433006    0.0443235    0.0453439    0.0463619    0.0473774    0.0483902    0.0494004    0.0504078    0.0514123    0.0524138    0.0524138    0.0530454     0.053677    0.0543086
           0  3.92061e-12   1.5532e-11  3.42846e-11  5.96289e-11  9.10153e-11  1.27894e-10  1.69717e-10  2.15933e-10  2.65995e-10  3.19354e-10  3.75461e-10  4.33769e-10  4.93732e-10  5.54805e-10  6.16442e-10  6.78102e-10  7.39244e-10  7.99328e-10  8.57819e-10  9.14181e-10  9.67886e-10  1.01841e-09  1.06522e-09   1.1078e-09  1.14564e-09  1.17823e-09  1.20506e-09  1.22564e-09  1.23948e-09  1.23948e-09 -1.12833e-07 -4.55963e-07  -1.0293e-06 -1.83398e-06 -2.87115e-06 -4.14191e-06 -5.64738e-06 -7.38867e-06 -9.36686e-06 -9.36686e-06 -1.90611e-05 -3.22804e-05 -4.90892e-05 -6.95443e-05 -9.36948e-05 -0.000121583 -0.000153243 -0.000188703 -0.000227984 -0.000271101 -0.000318062 -0.000368869 -0.000423518 -0.000481998 -0.000481998 -0.000511372 -0.000540778 -0.000570215 -0.000599679 -0.000629168  -0.00065868 -0.000688213 -0.000717764  -0.00074733  -0.00074733 -0.000766008 -0.000784686 -0.000803365
           0  -8.2126e-11 -3.27726e-10  -7.3526e-10  -1.3032e-09 -2.03001e-09 -2.91418e-09 -3.95419e-09 -5.14855e-09 -6.49575e-09 -7.99431e-09 -9.64275e-09 -1.14396e-08 -1.33833e-08 -1.54726e-08 -1.77058e-08 -2.00816e-08 -2.25986e-08 -2.52552e-08 -2.80501e-08 -3.09819e-08  -3.4049e-08 -3.72503e-08 -4.05842e-08 -4.40493e-08 -4.76443e-08 -5.13678e-08 -5.52184e-08 -5.91948e-08 -6.32956e-08 -6.32956e-08  1.85101e-08  2.80445e-07  7.21059e-07  1.33889e-06  2.13249e-06  3.10036e-06  4.24105e-06  5.55305e-06  7.03487e-06  7.03487e-06 -6.02513e-06 -5.69631e-05 -0.000145836 -0.000272683 -0.000437527 -0.000640376 -0.000881217  -0.00116002  -0.00147674  -0.00183131  -0.00222364  -0.00265364  -0.00312119  -0.00362613  -0.00362613  -0.00388526  -0.00415358  -0.00443106  -0.00471768  -0.00501343  -0.00531827  -0.00563219  -0.00595515  -0.00628714  -0.00628714  -0.00649966  -0.00671217  -0.00692469
           0  0.000274828  0.000549655  0.000824483   0.00109931   0.00137414   0.00164897   0.00192379   0.00219862   0.00247345   0.00274828    0.0030231   0.00329793   0.00357276   0.00384759   0.00412241   0.00439724   0.00467207    0.0049469   0.00522172   0.00549655   0.00577138   0.00604621   0.00632103   0.00659586   0.00687069   0.00714552   0.00742034   0.00769517      0.00797      0.00797   0.00855111   0.00913222   0.00971333    0.0102944    0.0108756    0.0114567    0.0120378    0.0126189       0.0132       0.0132    0.0153714    0.0175421    0.0197117    0.0218793    0.0240443    0.0262061    0.0283639    0.0305171    0.0326649    0.0348067    0.0369419    0.0390697    0.0411895    0.0433006    0.0433006    0.0443235    0.0453439    0.0463619    0.0473774    0.0483902    0.0494004    0.0504078    0.0514123    0.0524138    0.0524138    0.0530454     0.053677    0.0543086
           0  4.12459e-12  1.63014e-11  3.58878e-11  6.22412e-11  9.47189e-11  1.32679e-10  1.75479e-10   2.2248e-10  2.73043e-10  3.26531e-10  3.82309e-10  4.39746e-10  4.98216e-10  5.57094e-10  6.15762e-10  6.73607e-10  7.30021e-10  7.84404e-10  8.36163e-10   8.8471e-10  9.29469e-10   9.6987e-10  1.00535e-09  1.03537e-09  1.05937e-09  1.07684e-09  1.08724e-09  1.09008e-09  1.08485e-09  1.08485e-09 -1.13032e-07 -4.56211e-07  -1.0296e-06 -1.83435e-06 -2.87157e-06  -4.1424e-06 -5.64795e-06 -7.38932e-06 -9.36759e-06 -9.36759e-06 -1.90622e-05 -3.22819e-05 -4.90913e-05 -6.95469e-05 -9.36982e-05 -0.000121587 -0.000153248 -0.000188709 -0.000227992  -0.00027111 -0.000318073 -0.000368882 -0.000423533 -0.000482015 -0.000482015 -0.000511389 -0.000540795 -0.000570232 -0.000599697 -0.000629186 -0.000658699 -0.000688232 -0.000717783 -0.000747349 -0.000747349 -0.000766027 -0.000784706 -0.000803384
           0 -8.21242e-11 -3.27719e-10 -7.35244e-10 -1.30317e-09 -2.02997e-09 -2.91412e-09 -3.95411e-09 -5.14845e-09 -6.49563e-09 -7.99417e-09 -9.64258e-09 -1.14394e-08 -1.33831e-08 -1.54723e-08 -1.77055e-08 -2.00813e-08 -2.25983e-08 -2.52549e-08 -2.80498e-08 -3.09815e-08 -3.40487e-08   -3.725e-08 -4.05838e-08  -4.4049e-08  -4.7644e-08 -5.13675e-08 -5.52182e-08 -5.91946e-08 -6.32955e-08 -6.32955e-08  1.85106e-08  2.80447e-07  7.21062e-07   1.3389e-06   2.1325e-06  3.10038e-06  4.24107e-06  5.55307e-06  7.03491e-06  7.03491e-06 -6.02506e-06  -5.6963e-05 -0.000145835 -0.000272682 -0.000437527 -0.000640376 -0.000881216  -0.00116002  -0.00147674  -0.00183131  -0.00222364  -0.00265364  -0.00312118  -0.00362613  -0.00362613  -0.00388526  -0.00415357  -0.00443106  -0.00471768  -0.00501343  -0.00531827  -0.00563219  -0.00595515  -0.00628714  -0.00628714  -0.00649965  -0.00671217  -0.00692469
           0  0.000274828  0.000549655  0.000824483   0.00109931   0.00137414   0.00164897   0.00192379   0.00219862   0.00247345   0.00274828    0.0030231   0.00329793   0.00357276   0.00384759   0.00412241   0.00439724   0.00467207    0.0049469   0.00522172   0.00549655   0.00577138   0.00604621   0.00632103   0.00659586   0.00687069   0.00714552   0.00742034   0.00769517      0.00797      0.00797   0.00855111   0.00913222   0.00971333    0.0102944    0.0108756    0.0114567    0.0120378    0.0126189       0.0132       0.0132    0.0153714    0.0175421    0.0197117    0.0218793    0.0240443    0.0262061    0.0283639    0.0305171    0.0326649    0.0348067    0.0369419    0.0390697    0.0411895    0.0433006    0.0433006    0.0443235    0.0453439    0.0463619    0.0473774    0.0483902    0.0494004    0.0504078    0.0514123    0.0524138    0.0524138    0.0530454     0.053677    0.0543086
           0  2.49123e-12  9.85813e-12  2.16385e-11  3.73703e-11  5.65913e-11  7.88394e-11  1.03653e-10  1.30569e-10  1.59127e-10  1.88866e-10  2.19323e-10  2.50039e-10  2.80553e-10  3.10406e-10  3.39138e-10   3.6629e-10  3.91404e-10  4.14023e-10  4.33691e-10  4.49951e-10  4.62349e-10   4.7043e-10  4.73742e-10  4.71831e-10  4.64245e-10  4.50536e-10  4.30252e-10  4.02944e-10  3.68166e-10  3.68166e-10 -1.13809e-07 -4.57045e-07 -1.03049e-06 -1.83528e-06 -2.87255e-06 -4.14343e-06 -5.64902e-06 -7.39043e-06 -9.36874e-06 -9.36874e-06 -1.90635e-05 -3.22835e-05 -4.90932e-05 -6.95494e-05 -9.37013e-05 -0.000121591 -0.000153253 -0.000188715 -0.000227998 -0.000271117 -0.000318081  -0.00036889  -0.00042354 -0.000482021 -0.000482021 -0.000511395 -0.000540801 -0.000570238 -0.000599702 -0.000629191 -0.000658703 -0.000688235 -0.000717786 -0.000747352 -0.000747352 -0.000766029 -0.000784707 -0.000803384
